Id,Expected
1230,0
1231,0
1232,0
1233,1
1234,0
1235,0
1236,1
1237,0
1238,1
1239,1
1240,0
1241,0
1242,0
1243,1
1244,1
1245,1
1246,0
1247,1
1248,0
1249,1
1250,0
1251,0
1252,1
1253,0
1254,0
1255,1
1256,1
1257,1
1258,0
1259,1
1260,1
1261,1
1262,0
1263,0
1264,0
1265,1
1266,0
1267,1
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,1
1276,1
1277,0
1278,0
1279,1
1280,1
1281,1
1282,1
1283,0
1284,1
1285,0
1286,1
1287,0
1288,1
1289,0
1290,1
1291,1
1292,1
1293,1
1294,0
1295,1
1296,0
1297,1
1298,1
1299,1
1300,0
1301,1
1302,1
1303,0
1304,1
1305,1
1306,1
1307,0
1308,1
1309,0
1310,1
1311,1
1312,1
1313,0
1314,0
1315,0
1316,1
1317,0
1318,1
1319,1
1320,0
1321,0
1322,1
1323,0
1324,0
1325,0
1326,0
1327,0
1328,1
1329,0
1330,1
1331,0
1332,0
1333,1
1334,0
1335,1
1336,1
1337,0
1338,1
1339,0
1340,0
1341,1
1342,1
1343,0
1344,1
1345,0
1346,0
1347,0
1348,0
1349,0
1350,1
1351,0
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,1
1360,1
1361,1
1362,0
1363,1
1364,0
1365,0
1366,0
1367,0
1368,1
1369,0
1370,0
1371,0
1372,1
1373,0
1374,1
1375,0
1376,1
1377,1
1378,1
1379,0
1380,1
1381,0
1382,1
1383,1
1384,1
1385,0
1386,1
1387,0
1388,0
1389,1
1390,0
1391,1
1392,0
1393,1
1394,0
1395,1
1396,1
1397,0
1398,1
1399,0
1400,1
1401,0
1402,0
1403,0
1404,1
1405,1
1406,1
1407,1
1408,0
1409,0
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,0
1417,1
1418,0
1419,1
1420,0
1421,0
1422,1
1423,1
1424,0
1425,1
1426,0
1427,0
1428,0
1429,1
1430,0
1431,0
1432,0
1433,1
1434,0
1435,1
1436,0
1437,0
1438,1
1439,0
1440,0
1441,1
1442,1
1443,1
1444,1
1445,0
1446,0
1447,0
1448,1
1449,0
1450,0
1451,1
1452,1
1453,0
1454,1
1455,0
1456,1
1457,0
1458,0
1459,0
1460,1
1461,0
1462,0
1463,1
1464,0
1465,1
1466,0
1467,1
1468,1
1469,1
1470,0
1471,1
1472,0
1473,1
1474,0
1475,0
1476,0
1477,1
1478,0
1479,1
1480,1
1481,0
1482,0
1483,1
1484,0
1485,1
1486,1
1487,0
1488,1
1489,0
1490,1
1491,1
1492,1
1493,1
1494,1
1495,0
1496,0
1497,0
1498,1
1499,0
1500,1
1501,0
1502,0
1503,1
1504,0
1505,1
1506,0
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,0
1517,0
1518,0
1519,0
1520,0
1521,1
1522,0
1523,0
1524,1
1525,1
1526,0
1527,1
1528,0
1529,1
1530,1
1531,1
1532,0
1533,1
1534,0
1535,0
1536,0
1537,1
1538,1
1539,0
1540,1
1541,1
1542,0
1543,0
1544,0
1545,1
1546,1
1547,1
1548,0
1549,0
1550,1
1551,0
1552,0
1553,1
1554,1
1555,0
1556,1
1557,0
1558,0
1559,0
1560,1
1561,0
1562,1
1563,0
1564,0
1565,0
1566,1
1567,1
1568,1
1569,0
1570,0
1571,1
1572,0
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,0
1580,0
1581,1
1582,1
1583,0
1584,1
1585,0
1586,1
1587,0
1588,1
1589,0
1590,1
1591,1
1592,1
1593,1
1594,0
1595,1
1596,0
1597,0
1598,0
1599,0
1600,0
1601,1
1602,1
1603,0
1604,1
1605,0
1606,0
1607,1
1608,0
1609,0
1610,0
1611,0
1612,0
1613,1
1614,1
1615,1
1616,1
1617,1
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,1
1626,1
1627,1
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,1
1636,0
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,0
1644,1
1645,1
1646,1
1647,1
1648,0
1649,1
1650,1
1651,1
1652,1
1653,1
1654,0
1655,1
1656,1
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,1
1664,1
1665,0
1666,1
1667,1
1668,0
1669,0
1670,0
1671,0
1672,1
1673,1
1674,1
1675,1
1676,0
1677,0
1678,1
1679,0
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,0
1687,0
1688,0
1689,1
1690,0
1691,0
1692,0
1693,1
1694,0
1695,1
1696,1
1697,1
1698,1
1699,0
1700,1
1701,0
1702,1
1703,1
1704,1
1705,1
1706,0
1707,0
1708,0
1709,0
1710,1
1711,1
1712,0
1713,1
1714,0
1715,1
1716,1
1717,0
1718,0
1719,1
1720,1
1721,1
1722,0
1723,0
1724,0
1725,0
1726,1
1727,0
1728,0
1729,1
1730,1
1731,0
1732,0
1733,0
1734,0
1735,1
1736,1
1737,0
1738,0
1739,1
1740,0
1741,0
1742,1
1743,0
1744,1
1745,0
1746,1
1747,1
1748,0
1749,0
1750,0
1751,1
1752,0
1753,1
1754,1
1755,0
1756,1
1757,0
1758,1
1759,1
1760,0
1761,0
1762,1
1763,1
1764,0
1765,0
1766,1
1767,0
1768,1
1769,0
1770,0
1771,0
1772,0
1773,1
1774,0
1775,0
1776,1
1777,1
1778,0
1779,1
1780,1
1781,0
1782,0
1783,0
1784,1
1785,0
1786,1
1787,0
1788,1
1789,1
1790,1
1791,0
1792,0
1793,1
1794,1
1795,1
1796,0
1797,1
1798,0
1799,1
1800,0
1801,0
1802,0
1803,1
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,1
1811,0
1812,1
1813,0
1814,0
1815,1
1816,1
1817,0
1818,1
1819,1
1820,1
1821,1
1822,0
1823,1
1824,0
1825,0
1826,0
1827,1
1828,0
1829,0
1830,0
1831,0
1832,1
1833,1
1834,0
1835,0
1836,0
1837,1
1838,1
1839,1
1840,0
1841,1
1842,0
1843,1
1844,1
1845,0
1846,0
1847,1
1848,0
1849,1
1850,1
1851,0
1852,0
1853,0
1854,0
1855,1
1856,1
1857,0
1858,1
1859,0
1860,1
1861,0
1862,1
1863,0
1864,1
1865,0
1866,0
1867,1
1868,0
1869,0
1870,0
1871,0
1872,1
1873,1
1874,1
1875,0
1876,0
1877,0
1878,1
1879,0
1880,1
1881,0
1882,1
1883,0
1884,1
1885,0
1886,1
1887,1
1888,1
1889,0
1890,0
1891,1
1892,1
1893,1
1894,1
1895,1
1896,0
1897,0
1898,0
1899,1
1900,1
1901,0
1902,0
1903,0
1904,1
1905,0
1906,1
1907,1
1908,0
1909,0
1910,1
1911,0
1912,0
1913,1
1914,0
1915,0
1916,0
1917,1
1918,1
1919,1
1920,0
1921,0
1922,1
1923,1
1924,0
1925,1
1926,0
1927,1
1928,1
1929,0
1930,1
1931,1
1932,0
1933,0
1934,1
1935,1
1936,0
1937,0
1938,0
1939,1
1940,0
1941,1
1942,1
1943,1
1944,1
1945,0
1946,1
1947,0
1948,1
1949,0
1950,1
1951,1
1952,1
1953,0
1954,0
1955,0
1956,1
1957,1
1958,0
1959,1
1960,0
1961,1
1962,1
1963,0
1964,0
1965,1
1966,0
1967,1
1968,1
1969,0
1970,0
1971,1
1972,0
1973,0
1974,0
1975,1
1976,0
1977,0
1978,1
1979,1
1980,0
1981,1
1982,1
1983,1
1984,0
1985,0
1986,1
1987,1
1988,0
1989,1
1990,1
1991,1
1992,0
1993,0
1994,1
1995,0
1996,1
1997,1
1998,1
1999,0
2000,0
2001,0
2002,1
2003,0
2004,1
2005,0
2006,0
2007,0
2008,1
2009,1
2010,0
2011,1
2012,0
2013,0
2014,1
2015,0
2016,0
2017,1
2018,1
2019,0
2020,0
2021,1
2022,1
2023,0
2024,0
2025,0
2026,1
2027,1
2028,0
2029,1
2030,0
2031,1
2032,1
2033,1
2034,1
2035,0
2036,0
2037,0
2038,1
2039,0
2040,1
2041,1
2042,0
2043,1
2044,0
2045,1
2046,0
2047,1
2048,0
2049,0
2050,0
2051,0
2052,0
2053,1
2054,0
2055,1
2056,1
2057,1
2058,1
2059,0
2060,1
2061,0
2062,1
2063,0
2064,1
2065,0
2066,0
2067,0
2068,1
2069,1
2070,1
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,1
2078,1
2079,0
2080,0
2081,0
2082,1
2083,1
2084,0
2085,1
2086,1
2087,0
2088,0
2089,0
2090,0
2091,0
2092,1
2093,1
2094,1
2095,1
2096,0
2097,1
2098,0
2099,1
2100,0
2101,1
2102,0
2103,1
2104,1
2105,1
2106,0
2107,0
2108,0
2109,0
2110,1
2111,1
2112,1
2113,0
2114,0
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,0
2122,0
2123,0
2124,1
2125,0
2126,0
2127,1
2128,1
2129,0
2130,0
2131,0
2132,0
2133,1
2134,1
2135,0
2136,0
2137,1
2138,0
2139,0
2140,1
2141,0
2142,1
2143,0
2144,0
2145,0
2146,0
2147,1
2148,1
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,1
2156,0
2157,1
2158,0
2159,1
2160,0
2161,0
2162,1
2163,1
2164,1
2165,1
2166,0
2167,1
2168,0
2169,0
2170,1
2171,1
2172,1
2173,0
2174,1
2175,0
2176,1
2177,0
2178,1
2179,0
2180,1
2181,1
2182,1
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,1
2190,1
2191,1
2192,1
2193,0
2194,0
2195,0
2196,1
2197,0
2198,1
2199,0
2200,1
2201,1
2202,1
2203,0
2204,0
2205,1
2206,0
2207,0
2208,0
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,0
2216,1
2217,0
2218,1
2219,0
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,0
2227,1
2228,0
2229,1
2230,0
2231,1
2232,1
2233,1
2234,0
2235,0
2236,1
2237,0
2238,0
2239,1
2240,1
2241,0
2242,1
2243,1
2244,0
2245,0
2246,0
2247,1
2248,0
2249,1
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,1
2259,1
2260,1
2261,0
2262,0
2263,1
2264,0
2265,1
2266,0
2267,1
2268,0
2269,0
2270,0
2271,1
2272,1
2273,0
2274,1
2275,1
2276,0
2277,1
2278,0
2279,0
2280,1
2281,0
2282,0
2283,0
2284,1
2285,1
2286,0
2287,0
2288,0
2289,1
2290,1
2291,1
2292,0
2293,1
2294,0
2295,1
2296,1
2297,1
2298,1
2299,0
2300,1
2301,1
2302,0
2303,1
2304,0
2305,1
2306,0
2307,0
2308,0
2309,1
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,1
2317,0
2318,0
2319,1
2320,1
2321,1
2322,0
2323,1
2324,1
2325,0
2326,0
2327,1
2328,0
2329,1
2330,0
2331,0
2332,0
2333,0
2334,1
2335,0
2336,0
2337,1
2338,1
2339,1
2340,0
2341,1
2342,1
2343,1
2344,0
2345,0
2346,1
2347,0
2348,0
2349,0
2350,1
2351,1
2352,1
2353,0
2354,0
2355,1
2356,0
2357,1
2358,1
2359,0
2360,0
2361,1
2362,1
2363,0
2364,0
2365,1
2366,0
2367,0
2368,1
2369,1
2370,0
2371,0
2372,1
2373,0
2374,1
2375,0
2376,0
2377,0
2378,0
2379,0
2380,1
2381,0
2382,1
2383,1
2384,0
2385,1
2386,1
2387,1
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,1
2395,0
2396,1
2397,1
2398,0
2399,1
2400,1
2401,1
2402,0
2403,0
2404,0
2405,1
2406,0
2407,0
2408,1
2409,0
2410,0
2411,1
2412,1
2413,0
2414,1
2415,0
2416,0
2417,1
2418,0
2419,1
2420,0
2421,1
2422,0
2423,1
2424,1
2425,0
2426,1
2427,1
2428,1
2429,0
2430,0
2431,0
2432,0
2433,1
2434,1
2435,0
2436,0
2437,1
2438,0
2439,0
2440,1
2441,0
2442,0
2443,1
2444,0
2445,1
2446,1
2447,1
2448,0
2449,0
2450,1
2451,0
2452,1
2453,1
2454,1
2455,1
2456,0
2457,1
2458,1
2459,1
2460,0
2461,1
2462,0
2463,0
2464,0
2465,1
2466,1
2467,0
2468,0
2469,0
2470,1
2471,1
2472,0
2473,1
2474,0
2475,1
2476,0
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,0
2484,0
2485,0
2486,0
2487,0
2488,1
2489,0
2490,1
2491,1
2492,0
2493,1
2494,0
2495,1
2496,0
2497,1
2498,1
2499,1
2500,1
2501,0
2502,0
2503,0
2504,1
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,0
2518,0
2519,1
2520,1
2521,0
2522,1
2523,1
2524,1
2525,0
2526,1
2527,0
2528,1
2529,1
2530,1
2531,0
2532,0
2533,0
2534,0
2535,1
2536,0
2537,0
2538,0
2539,0
2540,1
2541,1
2542,0
2543,0
2544,1
2545,1
2546,1
2547,1
2548,0
2549,1
2550,0
2551,0
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,0
2560,1
2561,0
2562,1
2563,1
2564,1
2565,1
2566,1
2567,0
2568,0
2569,0
2570,0
2571,1
2572,1
2573,1
2574,1
2575,0
2576,0
2577,1
2578,1
2579,1
2580,0
2581,0
2582,1
2583,1
2584,0
2585,1
2586,0
2587,1
2588,0
2589,0
2590,1
2591,1
2592,0
2593,0
2594,1
2595,0
2596,0
2597,1
2598,1
2599,1
2600,1
2601,0
2602,0
2603,0
2604,1
2605,0
2606,0
2607,1
2608,0
2609,1
2610,1
2611,1
2612,0
2613,1
2614,1
2615,1
2616,0
2617,1
2618,0
2619,0
2620,1
2621,1
2622,1
2623,0
2624,0
2625,1
2626,0
2627,1
2628,0
2629,1
2630,0
2631,1
2632,0
2633,0
2634,0
2635,1
2636,0
2637,1
2638,0
2639,0
2640,0
2641,1
2642,0
2643,1
2644,1
2645,0
2646,0
2647,0
2648,0
2649,1
2650,1
2651,0
2652,1
2653,0
2654,1
2655,1
2656,1
2657,1
2658,0
2659,1
2660,1
2661,0
2662,0
2663,1
2664,1
2665,1
2666,0
2667,0
2668,0
2669,0
2670,1
2671,0
2672,1
2673,0
2674,0
2675,1
2676,0
2677,1
2678,0
2679,1
2680,0
2681,1
2682,0
2683,1
2684,1
2685,0
2686,0
2687,1
2688,1
2689,0
2690,1
2691,0
2692,1
2693,0
2694,1
2695,1
2696,1
2697,1
2698,0
2699,1
2700,1
2701,0
2702,0
2703,0
2704,0
2705,1
2706,0
2707,1
2708,0
2709,0
2710,1
2711,1
2712,0
2713,1
2714,1
2715,0
2716,1
2717,0
2718,0
2719,0
2720,0
2721,1
2722,0
2723,0
2724,0
2725,1
2726,0
2727,1
2728,0
2729,0
2730,1
2731,1
2732,1
2733,0
2734,1
2735,1
2736,0
2737,0
2738,1
2739,0
2740,0
2741,1
2742,1
2743,1
2744,1
2745,1
2746,0
2747,0
2748,0
2749,0
2750,1
2751,1
2752,0
2753,1
2754,0
2755,0
2756,0
2757,0
2758,0
2759,1
2760,1
2761,0
2762,1
2763,0
2764,1
2765,1
2766,0
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,0
2774,1
2775,0
2776,0
2777,1
2778,0
2779,0
2780,0
2781,1
2782,1
2783,1
2784,0
2785,0
2786,0
2787,0
2788,1
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,1
2796,1
2797,1
2798,0
2799,0
2800,0
2801,0
2802,0
2803,1
2804,1
2805,0
2806,1
2807,1
2808,0
2809,0
2810,0
2811,0
2812,1
2813,1
2814,1
2815,1
2816,1
2817,0
2818,0
2819,0
2820,1
2821,0
2822,1
2823,0
2824,0
2825,1
2826,1
2827,1
2828,0
2829,0
2830,1
2831,0
2832,1
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,0
2840,0
2841,0
2842,1
2843,1
2844,0
2845,1
2846,1
2847,0
2848,0
2849,1
2850,1
2851,1
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,1
2860,1
2861,1
2862,1
2863,0
2864,0
2865,0
2866,0
2867,1
2868,0
2869,1
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,1
2877,1
2878,1
2879,0
2880,0
2881,0
2882,0
2883,1
2884,0
2885,1
2886,0
2887,1
2888,1
2889,1
2890,1
2891,0
2892,1
2893,0
2894,0
2895,1
2896,1
2897,1
2898,0
2899,0
2900,1
2901,0
2902,1
2903,1
2904,1
2905,1
2906,1
2907,0
2908,0
2909,1
2910,1
2911,1
2912,1
2913,1
2914,0
2915,0
2916,1
2917,0
2918,0
2919,1
2920,1
2921,0
2922,0
2923,0
2924,1
2925,1
2926,1
2927,0
2928,0
2929,0
2930,0
2931,1
2932,0
2933,1
2934,0
2935,0
2936,0
2937,1
2938,0
2939,0
2940,1
2941,1
2942,1
2943,0
2944,1
2945,0
2946,0
2947,1
2948,1
2949,0
2950,0
2951,1
2952,1
2953,1
2954,1
2955,1
2956,0
2957,1
2958,0
2959,0
2960,1
2961,0
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,0
2969,1
2970,0
2971,1
2972,1
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,1
2980,0
2981,0
2982,1
2983,0
2984,0
2985,1
2986,1
2987,1
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,1
2995,1
2996,1
